time,symbol,expiry,strike,option_type,features,label
2026-05-15 08:17:00+00,NIFTY,2026-05-19,23750,CE,"{""pcr_oi"": 1.2057365196621406, ""bs_ce_iv"": 0.14009405218281942, ""bs_pe_iv"": 0.16634959697154286, ""atm_ce_iv"": 13.36626124615268, ""atm_ce_oi"": 4982575.0, ""atm_pe_iv"": 17.258838042079596, ""atm_pe_oi"": 5844930.0, ""atm_ce_ltp"": 145.25, ""atm_pe_ltp"": 169.7, ""bs_ce_vega"": 10.27694070340513, ""bs_pe_vega"": 10.276892490405269, ""delta_skew"": -0.49496713114754104, ""spread_pct"": 0.002066136654957228, ""atm_ce_vega"": 10.26539, ""atm_pe_vega"": 10.26938, ""bs_ce_delta"": 0.5058326585523778, ""bs_ce_gamma"": 0.001105207300695723, ""bs_ce_theta"": -18.850558195370045, ""bs_pe_delta"": -0.49404072123527465, ""bs_pe_gamma"": 0.0009307641599108094, ""bs_pe_theta"": -17.756993830934853, ""index_close"": 23734.35, ""iv_skew_otm"": -1.2925640116714572, ""time_of_day"": -58, ""atm_ce_delta"": 0.52087, ""atm_ce_gamma"": 0.00116, ""atm_ce_theta"": -19.2996, ""atm_pe_delta"": -0.48234, ""atm_pe_theta"": -17.42221, ""index_rsi_14"": 34.88488488488419, ""is_expiry_day"": 0, ""bid_ask_spread"": 0.3000030517578125, ""days_to_expiry"": 4, ""gamma_exposure"": 161111.3855, ""theta_pressure"": 314.92377, ""index_return_1m"": -0.000644220020084629, ""index_return_5m"": -0.0001663977622660733, ""liquidity_score"": 715.0, ""tick_volatility"": 0.003227091298323465, ""atm_ce_oi_change"": 3288155.0, ""atm_option_close"": 148.1, ""atm_pe_oi_change"": 4420130.0, ""index_return_15m"": -0.0013821569221448963, ""index_trend_ma_9"": -4.2388888888926886, ""index_trend_ma_21"": -19.983333333333576, ""index_trend_ma_50"": -33.775000000001455, ""ce_oi_concentration"": 0.2965891835065997, ""orderbook_imbalance"": -0.2727272727272727, ""pe_oi_concentration"": 0.26560279541802656, ""atm_option_range_15m"": 22.44999999999999, ""atm_option_return_1m"": -0.02757715036112946, ""atm_option_return_5m"": -0.012995668110629903, ""index_volatility_15m"": 0.00035057472713161244, ""selected_security_id"": 51370, ""distance_from_max_pain"": -15.650000000001455, ""index_distance_from_vwap"": -33.70102860738916, ""atm_option_volatility_15m"": 0.02243708031725902, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0005103082063804237, ""pe_iv_slope_across_strikes"": -0.0008231222750198943}",0
2026-05-15 08:17:00+00,NIFTY,2026-05-19,23750,PE,"{""pcr_oi"": 1.2057365196621406, ""bs_ce_iv"": 0.14009405218281942, ""bs_pe_iv"": 0.16634959697154286, ""atm_ce_iv"": 13.36626124615268, ""atm_ce_oi"": 4982575.0, ""atm_pe_iv"": 17.258838042079596, ""atm_pe_oi"": 5844930.0, ""atm_ce_ltp"": 145.25, ""atm_pe_ltp"": 169.7, ""bs_ce_vega"": 10.27694070340513, ""bs_pe_vega"": 10.276892490405269, ""delta_skew"": -0.49496713114754104, ""spread_pct"": 0.0014721036625497063, ""atm_ce_vega"": 10.26539, ""atm_pe_vega"": 10.26938, ""bs_ce_delta"": 0.5058326585523778, ""bs_ce_gamma"": 0.001105207300695723, ""bs_ce_theta"": -18.850558195370045, ""bs_pe_delta"": -0.49404072123527465, ""bs_pe_gamma"": 0.0009307641599108094, ""bs_pe_theta"": -17.756993830934853, ""index_close"": 23734.35, ""iv_skew_otm"": -1.2925640116714572, ""time_of_day"": -58, ""atm_ce_delta"": 0.52087, ""atm_ce_gamma"": 0.00116, ""atm_ce_theta"": -19.2996, ""atm_pe_delta"": -0.48234, ""atm_pe_theta"": -17.42221, ""index_rsi_14"": 34.88488488488419, ""is_expiry_day"": 0, ""bid_ask_spread"": 0.25, ""days_to_expiry"": 4, ""gamma_exposure"": 161111.3855, ""theta_pressure"": 314.92377, ""index_return_1m"": -0.000644220020084629, ""index_return_5m"": -0.0001663977622660733, ""liquidity_score"": 1105.0, ""tick_volatility"": 0.003487234135085968, ""atm_ce_oi_change"": 3288155.0, ""atm_option_close"": 167.3, ""atm_pe_oi_change"": 4420130.0, ""index_return_15m"": -0.0013821569221448963, ""index_trend_ma_9"": -4.2388888888926886, ""index_trend_ma_21"": -19.983333333333576, ""index_trend_ma_50"": -33.775000000001455, ""ce_oi_concentration"": 0.2965891835065997, ""orderbook_imbalance"": -0.8823529411764706, ""pe_oi_concentration"": 0.26560279541802656, ""atm_option_range_15m"": 22.700000000000017, ""atm_option_return_1m"": 0.03335392217418163, ""atm_option_return_5m"": 0.0017964071856288106, ""index_volatility_15m"": 0.00035057472713161244, ""selected_security_id"": 51371, ""distance_from_max_pain"": -15.650000000001455, ""index_distance_from_vwap"": -33.70102860738916, ""atm_option_volatility_15m"": 0.024417961985050144, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0005103082063804237, ""pe_iv_slope_across_strikes"": -0.0008231222750198943}",0
2026-05-15 08:17:00+00,BANKNIFTY,2026-05-26,54100,CE,"{""pcr_oi"": 0.8106843518593865, ""bs_ce_iv"": 0.21511717228669, ""bs_pe_iv"": 0.21266419309712245, ""atm_ce_iv"": 20.53641130309718, ""atm_ce_oi"": 143520.0, ""atm_pe_iv"": 22.109328389089423, ""atm_pe_oi"": 121980.0, ""atm_ce_ltp"": 886.75, ""atm_pe_ltp"": 740.2, ""bs_ce_vega"": 37.85610360656315, ""bs_pe_vega"": 37.85428116474267, ""delta_skew"": -0.5095997033898305, ""spread_pct"": 0.004054026560740428, ""atm_ce_vega"": 37.7131, ""atm_pe_vega"": 37.74425, ""bs_ce_delta"": 0.5342695516106604, ""bs_ce_gamma"": 0.0001939976990333716, ""bs_ce_theta"": -41.023044344497436, ""bs_pe_delta"": -0.4655086891878707, ""bs_pe_gamma"": 0.00019622592216665956, ""bs_pe_theta"": -30.999382439302494, ""index_close"": 54128.5, ""iv_skew_otm"": -4.381884386994166, ""time_of_day"": -58, ""atm_ce_delta"": 0.54935, ""atm_ce_gamma"": 0.0002, ""atm_ce_theta"": -42.17279, ""atm_pe_delta"": -0.4535, ""atm_pe_theta"": -29.99327, ""index_rsi_14"": 32.283218964441815, ""is_expiry_day"": 0, ""bid_ask_spread"": 3.5999755859375, ""days_to_expiry"": 11, ""gamma_exposure"": 3032.241, ""theta_pressure"": 360.42895, ""index_return_1m"": -0.0007993088654983388, ""index_return_5m"": 0.0003261822721321409, ""liquidity_score"": 150.0, ""tick_volatility"": 0.001691330663785392, ""atm_ce_oi_change"": 73950.0, ""atm_option_close"": 881.1, ""atm_pe_oi_change"": 32130.0, ""index_return_15m"": -0.0023334211898973284, ""index_trend_ma_9"": -2.844444444439432, ""index_trend_ma_21"": -65.26190476190823, ""index_trend_ma_50"": -98.61299999999028, ""ce_oi_concentration"": 0.3583065478612309, ""orderbook_imbalance"": 0.2, ""pe_oi_concentration"": 0.2894102885821832, ""atm_option_range_15m"": 56.299999999999955, ""atm_option_return_1m"": -0.0007938308006349874, ""atm_option_return_5m"": null, ""index_volatility_15m"": 0.0004824274585093967, ""selected_security_id"": 67202, ""distance_from_max_pain"": -1371.5, ""index_distance_from_vwap"": 4.609603398646868, ""atm_option_volatility_15m"": 0.019860476726517223, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0007839865071988843, ""pe_iv_slope_across_strikes"": -0.0001442970920811464}",0
2026-05-15 08:17:00+00,BANKNIFTY,2026-05-26,54100,PE,"{""pcr_oi"": 0.8106843518593865, ""bs_ce_iv"": 0.21511717228669, ""bs_pe_iv"": 0.21266419309712245, ""atm_ce_iv"": 20.53641130309718, ""atm_ce_oi"": 143520.0, ""atm_pe_iv"": 22.109328389089423, ""atm_pe_oi"": 121980.0, ""atm_ce_ltp"": 886.75, ""atm_pe_ltp"": 740.2, ""bs_ce_vega"": 37.85610360656315, ""bs_pe_vega"": 37.85428116474267, ""delta_skew"": -0.5095997033898305, ""spread_pct"": 0.0022925841832434255, ""atm_ce_vega"": 37.7131, ""atm_pe_vega"": 37.74425, ""bs_ce_delta"": 0.5342695516106604, ""bs_ce_gamma"": 0.0001939976990333716, ""bs_ce_theta"": -41.023044344497436, ""bs_pe_delta"": -0.4655086891878707, ""bs_pe_gamma"": 0.00019622592216665956, ""bs_pe_theta"": -30.999382439302494, ""index_close"": 54128.5, ""iv_skew_otm"": -4.381884386994166, ""time_of_day"": -58, ""atm_ce_delta"": 0.54935, ""atm_ce_gamma"": 0.0002, ""atm_ce_theta"": -42.17279, ""atm_pe_delta"": -0.4535, ""atm_pe_theta"": -29.99327, ""index_rsi_14"": 32.283218964441815, ""is_expiry_day"": 0, ""bid_ask_spread"": 1.699951171875, ""days_to_expiry"": 11, ""gamma_exposure"": 3032.241, ""theta_pressure"": 360.42895, ""index_return_1m"": -0.0007993088654983388, ""index_return_5m"": 0.0003261822721321409, ""liquidity_score"": 120.0, ""tick_volatility"": 0.0019564779891695395, ""atm_ce_oi_change"": 73950.0, ""atm_option_close"": 744.0, ""atm_pe_oi_change"": 32130.0, ""index_return_15m"": -0.0023334211898973284, ""index_trend_ma_9"": -2.844444444439432, ""index_trend_ma_21"": -65.26190476190823, ""index_trend_ma_50"": -98.61299999999028, ""ce_oi_concentration"": 0.3583065478612309, ""orderbook_imbalance"": -0.5, ""pe_oi_concentration"": 0.2894102885821832, ""atm_option_range_15m"": 41.0, ""atm_option_return_1m"": 0.007311129163281854, ""atm_option_return_5m"": null, ""index_volatility_15m"": 0.0004824274585093967, ""selected_security_id"": 67203, ""distance_from_max_pain"": -1371.5, ""index_distance_from_vwap"": 4.609603398646868, ""atm_option_volatility_15m"": 0.017775443176991687, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0007839865071988843, ""pe_iv_slope_across_strikes"": -0.0001442970920811464}",0
2026-05-15 08:16:00+00,NIFTY,2026-05-19,23750,CE,"{""pcr_oi"": 1.2189312352195785, ""bs_ce_iv"": 0.13986846111072887, ""bs_pe_iv"": 0.16541267751367011, ""atm_ce_iv"": 13.58701024434002, ""atm_ce_oi"": 4800835.0, ""atm_pe_iv"": 16.913896753076365, ""atm_pe_oi"": 6027775.0, ""atm_ce_ltp"": 152.9, ""atm_pe_ltp"": 161.3, ""bs_ce_vega"": 10.26875879744425, ""bs_pe_vega"": 10.272223807910725, ""delta_skew"": -0.5055024590163935, ""spread_pct"": 0.002300779645131471, ""atm_ce_vega"": 10.25119, ""atm_pe_vega"": 10.26085, ""bs_ce_delta"": 0.5227553425800148, ""bs_ce_gamma"": 0.0011045055034551447, ""bs_ce_theta"": -18.879192506127133, ""bs_pe_delta"": -0.4797361276909775, ""bs_pe_gamma"": 0.0009342549541274448, ""bs_pe_theta"": -17.693533110080963, ""index_close"": 23749.65, ""iv_skew_otm"": -1.2392214194985396, ""time_of_day"": -59, ""atm_ce_delta"": 0.53222, ""atm_ce_gamma"": 0.00114, ""atm_ce_theta"": -19.61109, ""atm_pe_delta"": -0.47281, ""atm_pe_theta"": -17.05313, ""index_rsi_14"": 39.94269340974211, ""is_expiry_day"": 0, ""bid_ask_spread"": 0.350006103515625, ""days_to_expiry"": 4, ""gamma_exposure"": 161755.22935, ""theta_pressure"": 313.68659, ""index_return_1m"": 0.00035170778348288354, ""index_return_5m"": 0.0005919378486325567, ""liquidity_score"": 390.0, ""tick_volatility"": 0.0030991966422619444, ""atm_ce_oi_change"": 3106415.0, ""atm_option_close"": 148.1, ""atm_pe_oi_change"": 4602975.0, ""index_return_15m"": -0.0005302528169680289, ""index_trend_ma_9"": 9.177777777782467, ""index_trend_ma_21"": -6.211904761905316, ""index_trend_ma_50"": -19.43699999999444, ""ce_oi_concentration"": 0.2955574708901277, ""orderbook_imbalance"": 0.6666666666666666, ""pe_oi_concentration"": 0.2662205540096717, ""atm_option_range_15m"": 22.44999999999999, ""atm_option_return_1m"": -0.02757715036112946, ""atm_option_return_5m"": -0.012995668110629903, ""index_volatility_15m"": 0.00032267551454974534, ""selected_security_id"": 51370, ""distance_from_max_pain"": -0.3499999999985448, ""index_distance_from_vwap"": -18.46892767121244, ""atm_option_volatility_15m"": 0.02243708031725902, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0005148734360023259, ""pe_iv_slope_across_strikes"": -0.0008262644704876971}",0
2026-05-15 08:16:00+00,NIFTY,2026-05-19,23750,PE,"{""pcr_oi"": 1.2189312352195785, ""bs_ce_iv"": 0.13986846111072887, ""bs_pe_iv"": 0.16541267751367011, ""atm_ce_iv"": 13.58701024434002, ""atm_ce_oi"": 4800835.0, ""atm_pe_iv"": 16.913896753076365, ""atm_pe_oi"": 6027775.0, ""atm_ce_ltp"": 152.9, ""atm_pe_ltp"": 161.3, ""bs_ce_vega"": 10.26875879744425, ""bs_pe_vega"": 10.272223807910725, ""delta_skew"": -0.5055024590163935, ""spread_pct"": 0.0021595317606416344, ""atm_ce_vega"": 10.25119, ""atm_pe_vega"": 10.26085, ""bs_ce_delta"": 0.5227553425800148, ""bs_ce_gamma"": 0.0011045055034551447, ""bs_ce_theta"": -18.879192506127133, ""bs_pe_delta"": -0.4797361276909775, ""bs_pe_gamma"": 0.0009342549541274448, ""bs_pe_theta"": -17.693533110080963, ""index_close"": 23749.65, ""iv_skew_otm"": -1.2392214194985396, ""time_of_day"": -59, ""atm_ce_delta"": 0.53222, ""atm_ce_gamma"": 0.00114, ""atm_ce_theta"": -19.61109, ""atm_pe_delta"": -0.47281, ""atm_pe_theta"": -17.05313, ""index_rsi_14"": 39.94269340974211, ""is_expiry_day"": 0, ""bid_ask_spread"": 0.350006103515625, ""days_to_expiry"": 4, ""gamma_exposure"": 161755.22935, ""theta_pressure"": 313.68659, ""index_return_1m"": 0.00035170778348288354, ""index_return_5m"": 0.0005919378486325567, ""liquidity_score"": 1885.0, ""tick_volatility"": 0.003391283734285061, ""atm_ce_oi_change"": 3106415.0, ""atm_option_close"": 167.3, ""atm_pe_oi_change"": 4602975.0, ""index_return_15m"": -0.0005302528169680289, ""index_trend_ma_9"": 9.177777777782467, ""index_trend_ma_21"": -6.211904761905316, ""index_trend_ma_50"": -19.43699999999444, ""ce_oi_concentration"": 0.2955574708901277, ""orderbook_imbalance"": -0.10344827586206896, ""pe_oi_concentration"": 0.2662205540096717, ""atm_option_range_15m"": 22.700000000000017, ""atm_option_return_1m"": 0.03335392217418163, ""atm_option_return_5m"": 0.0017964071856288106, ""index_volatility_15m"": 0.00032267551454974534, ""selected_security_id"": 51371, ""distance_from_max_pain"": -0.3499999999985448, ""index_distance_from_vwap"": -18.46892767121244, ""atm_option_volatility_15m"": 0.024417961985050144, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0005148734360023259, ""pe_iv_slope_across_strikes"": -0.0008262644704876971}",0
2026-05-15 08:16:00+00,BANKNIFTY,2026-05-26,54200,CE,"{""pcr_oi"": 0.8116930696427965, ""bs_ce_iv"": 0.21616857080231794, ""bs_pe_iv"": 0.20927284393963014, ""atm_ce_iv"": 20.84063610515729, ""atm_ce_oi"": 169020.0, ""atm_pe_iv"": 21.661813027660816, ""atm_pe_oi"": 146760.0, ""atm_ce_ltp"": 862.4, ""atm_pe_ltp"": 755.45, ""bs_ce_vega"": 37.96348654577261, ""bs_pe_vega"": 37.96196091466573, ""delta_skew"": -0.49682, ""spread_pct"": 0.0031573551146608387, ""atm_ce_vega"": 37.88042, ""atm_pe_vega"": 37.88674, ""bs_ce_delta"": 0.5232240668442951, ""bs_ce_gamma"": 0.00019328050507035337, ""bs_ce_theta"": -41.20152189823692, ""bs_pe_delta"": -0.4765027628602263, ""bs_pe_gamma"": 0.00019964124683775948, ""bs_pe_theta"": -30.416555612368835, ""index_close"": 54171.8, ""iv_skew_otm"": -4.319490304809914, ""time_of_day"": -59, ""atm_ce_delta"": 0.53503, ""atm_ce_gamma"": 0.0002, ""atm_ce_theta"": -42.63127, ""atm_pe_delta"": -0.46573, ""atm_pe_theta"": -29.19034, ""index_rsi_14"": 35.652772993455585, ""is_expiry_day"": 0, ""bid_ask_spread"": 2.70001220703125, ""days_to_expiry"": 11, ""gamma_exposure"": 3046.9713, ""theta_pressure"": 358.06397, ""index_return_1m"": 0.0004136703269103897, ""index_return_5m"": 0.0012827527059797986, ""liquidity_score"": 210.0, ""tick_volatility"": 0.001701579326142632, ""atm_ce_oi_change"": 48390.0, ""atm_option_close"": 840.95, ""atm_pe_oi_change"": 41340.0, ""index_return_15m"": -0.0013945355956822706, ""index_trend_ma_9"": 37.36666666667588, ""index_trend_ma_21"": -29.39047619047051, ""index_trend_ma_50"": -56.72299999999814, ""ce_oi_concentration"": 0.35874181620814816, ""orderbook_imbalance"": 0.14285714285714285, ""pe_oi_concentration"": 0.2893442383159408, ""atm_option_range_15m"": 125.14999999999998, ""atm_option_return_1m"": -0.01597238474139946, ""atm_option_return_5m"": -0.05511235955056175, ""index_volatility_15m"": 0.0004530077549704785, ""selected_security_id"": 67204, ""distance_from_max_pain"": -1328.199999999997, ""index_distance_from_vwap"": 47.91553226636461, ""atm_option_volatility_15m"": 0.023995870465569696, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0007842194564669081, ""pe_iv_slope_across_strikes"": -0.00014398544981304942}",0
2026-05-15 08:16:00+00,BANKNIFTY,2026-05-26,54200,PE,"{""pcr_oi"": 0.8116930696427965, ""bs_ce_iv"": 0.21616857080231794, ""bs_pe_iv"": 0.20927284393963014, ""atm_ce_iv"": 20.84063610515729, ""atm_ce_oi"": 169020.0, ""atm_pe_iv"": 21.661813027660816, ""atm_pe_oi"": 146760.0, ""atm_ce_ltp"": 862.4, ""atm_pe_ltp"": 755.45, ""bs_ce_vega"": 37.96348654577261, ""bs_pe_vega"": 37.96196091466573, ""delta_skew"": -0.49682, ""spread_pct"": 0.003753054269547325, ""atm_ce_vega"": 37.88042, ""atm_pe_vega"": 37.88674, ""bs_ce_delta"": 0.5232240668442951, ""bs_ce_gamma"": 0.00019328050507035337, ""bs_ce_theta"": -41.20152189823692, ""bs_pe_delta"": -0.4765027628602263, ""bs_pe_gamma"": 0.00019964124683775948, ""bs_pe_theta"": -30.416555612368835, ""index_close"": 54171.8, ""iv_skew_otm"": -4.319490304809914, ""time_of_day"": -59, ""atm_ce_delta"": 0.53503, ""atm_ce_gamma"": 0.0002, ""atm_ce_theta"": -42.63127, ""atm_pe_delta"": -0.46573, ""atm_pe_theta"": -29.19034, ""index_rsi_14"": 35.652772993455585, ""is_expiry_day"": 0, ""bid_ask_spread"": 2.8499755859375, ""days_to_expiry"": 11, ""gamma_exposure"": 3046.9713, ""theta_pressure"": 358.06397, ""index_return_1m"": 0.0004136703269103897, ""index_return_5m"": 0.0012827527059797986, ""liquidity_score"": 300.0, ""tick_volatility"": 0.0016997604604716402, ""atm_ce_oi_change"": 48390.0, ""atm_option_close"": 775.7, ""atm_pe_oi_change"": 41340.0, ""index_return_15m"": -0.0013945355956822706, ""index_trend_ma_9"": 37.36666666667588, ""index_trend_ma_21"": -29.39047619047051, ""index_trend_ma_50"": -56.72299999999814, ""ce_oi_concentration"": 0.35874181620814816, ""orderbook_imbalance"": -0.6, ""pe_oi_concentration"": 0.2893442383159408, ""atm_option_range_15m"": 103.95000000000005, ""atm_option_return_1m"": 0.022743753708220713, ""atm_option_return_5m"": 0.04767693138843877, ""index_volatility_15m"": 0.0004530077549704785, ""selected_security_id"": 67205, ""distance_from_max_pain"": -1328.199999999997, ""index_distance_from_vwap"": 47.91553226636461, ""atm_option_volatility_15m"": 0.023052326843174386, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0007842194564669081, ""pe_iv_slope_across_strikes"": -0.00014398544981304942}",0
2026-05-15 08:15:00+00,NIFTY,2026-05-19,23750,CE,"{""pcr_oi"": 1.2247491701091917, ""bs_ce_iv"": 0.1394436121255334, ""bs_pe_iv"": 0.16565529079955618, ""atm_ce_iv"": 13.686550076025416, ""atm_ce_oi"": 4730830.0, ""atm_pe_iv"": 16.824365200984097, ""atm_pe_oi"": 6107075.0, ""atm_ce_ltp"": 148.15, ""atm_pe_ltp"": 165.6, ""bs_ce_vega"": 10.276776062234553, ""bs_pe_vega"": 10.27769908317674, ""delta_skew"": -0.4935345901639344, ""spread_pct"": 0.0019940381696897983, ""atm_ce_vega"": 10.26838, ""atm_pe_vega"": 10.27119, ""bs_ce_delta"": 0.5135512549545396, ""bs_ce_gamma"": 0.0011093365520136913, ""bs_ce_theta"": -18.799941107712243, ""bs_pe_delta"": -0.48754734201773153, ""bs_pe_gamma"": 0.0009338898189555015, ""bs_pe_theta"": -17.69677368809655, ""index_close"": 23741.3, ""iv_skew_otm"": -1.2280487781702298, ""time_of_day"": -60, ""atm_ce_delta"": 0.51962, ""atm_ce_gamma"": 0.00113, ""atm_ce_theta"": -19.67216, ""atm_pe_delta"": -0.48271, ""atm_pe_theta"": -16.8992, ""index_rsi_14"": 37.507453786522355, ""is_expiry_day"": 0, ""bid_ask_spread"": 0.3000030517578125, ""days_to_expiry"": 4, ""gamma_exposure"": 161728.02425, ""theta_pressure"": 313.27455, ""index_return_1m"": 0.0003223271599605546, ""index_return_5m"": 0.00009267411148698677, ""liquidity_score"": 1170.0, ""tick_volatility"": 0.0034323045460737415, ""atm_ce_oi_change"": 3036410.0, ""atm_option_close"": 152.3, ""atm_pe_oi_change"": 4682275.0, ""index_return_15m"": -0.0015707367743754241, ""index_trend_ma_9"": 0.27222222222189885, ""index_trend_ma_21"": -15.721428571428987, ""index_trend_ma_50"": -28.490999999998166, ""ce_oi_concentration"": 0.2950941082814154, ""orderbook_imbalance"": -0.5555555555555556, ""pe_oi_concentration"": 0.26587170783461056, ""atm_option_range_15m"": 22.44999999999999, ""atm_option_return_1m"": 0.015333333333333409, ""atm_option_return_5m"": 0.007275132275132426, ""index_volatility_15m"": 0.0003447366454887377, ""selected_security_id"": 51370, ""distance_from_max_pain"": -8.700000000000728, ""index_distance_from_vwap"": -26.85349177122771, ""atm_option_volatility_15m"": 0.022472288877643125, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0005159242497187284, ""pe_iv_slope_across_strikes"": -0.0008253327424210108}",0
2026-05-15 08:15:00+00,NIFTY,2026-05-19,23750,PE,"{""pcr_oi"": 1.2247491701091917, ""bs_ce_iv"": 0.1394436121255334, ""bs_pe_iv"": 0.16565529079955618, ""atm_ce_iv"": 13.686550076025416, ""atm_ce_oi"": 4730830.0, ""atm_pe_iv"": 16.824365200984097, ""atm_pe_oi"": 6107075.0, ""atm_ce_ltp"": 148.15, ""atm_pe_ltp"": 165.6, ""bs_ce_vega"": 10.276776062234553, ""bs_pe_vega"": 10.27769908317674, ""delta_skew"": -0.4935345901639344, ""spread_pct"": 0.0024471942731882487, ""atm_ce_vega"": 10.26838, ""atm_pe_vega"": 10.27119, ""bs_ce_delta"": 0.5135512549545396, ""bs_ce_gamma"": 0.0011093365520136913, ""bs_ce_theta"": -18.799941107712243, ""bs_pe_delta"": -0.48754734201773153, ""bs_pe_gamma"": 0.0009338898189555015, ""bs_pe_theta"": -17.69677368809655, ""index_close"": 23741.3, ""iv_skew_otm"": -1.2280487781702298, ""time_of_day"": -60, ""atm_ce_delta"": 0.51962, ""atm_ce_gamma"": 0.00113, ""atm_ce_theta"": -19.67216, ""atm_pe_delta"": -0.48271, ""atm_pe_theta"": -16.8992, ""index_rsi_14"": 37.507453786522355, ""is_expiry_day"": 0, ""bid_ask_spread"": 0.399993896484375, ""days_to_expiry"": 4, ""gamma_exposure"": 161728.02425, ""theta_pressure"": 313.27455, ""index_return_1m"": 0.0003223271599605546, ""index_return_5m"": 0.00009267411148698677, ""liquidity_score"": 455.0, ""tick_volatility"": 0.0034840204757843507, ""atm_ce_oi_change"": 3036410.0, ""atm_option_close"": 161.9, ""atm_pe_oi_change"": 4682275.0, ""index_return_15m"": -0.0015707367743754241, ""index_trend_ma_9"": 0.27222222222189885, ""index_trend_ma_21"": -15.721428571428987, ""index_trend_ma_50"": -28.490999999998166, ""ce_oi_concentration"": 0.2950941082814154, ""orderbook_imbalance"": 0.14285714285714285, ""pe_oi_concentration"": 0.26587170783461056, ""atm_option_range_15m"": 22.700000000000017, ""atm_option_return_1m"": -0.00826952526799384, ""atm_option_return_5m"": -0.018787878787878753, ""index_volatility_15m"": 0.0003447366454887377, ""selected_security_id"": 51371, ""distance_from_max_pain"": -8.700000000000728, ""index_distance_from_vwap"": -26.85349177122771, ""atm_option_volatility_15m"": 0.024080653758917655, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0005159242497187284, ""pe_iv_slope_across_strikes"": -0.0008253327424210108}",0
